date,period_return,cumulative_return,portfolio_value,portfolio_value_change,num_bought,num_sold,bought_tickers_scores,sold_tickers_scores,bought_avg_score,sold_avg_score
2010-03-27,0.07932371476053304,1.2874945752156028,2.287494575215603,0.16811690943057567,9,9,KO:-0.7707 | KMX:-0.4861 | COP:-0.5153 | A:0.6856 | CNX:0.2950 | JBHT:0.6596 | KIM:0.3852 | APD:-1.4153 | CMI:1.6610,KSS:-0.5116 | APA:0.1990 | KEY:1.9848 | KG:-0.4929 | APH:-0.5464 | JPM:-0.5601 | AOS:0.4125 | CMS:0.4142 | AA:-1.0919,0.05545518505847047,-0.021370399739529495
2010-04-26,-0.03493511900487436,1.2075806800074411,2.207580680007441,-0.07991389520816172,7,7,JNJ:-0.4695 | COST:-0.7741 | KSS:-0.6724 | APA:-0.7413 | KR:-1.0098 | APH:-0.5746 | AOS:0.9445,KO:-0.7707 | IVZ:-0.6240 | JBL:0.4235 | COP:-0.5153 | JBHT:0.6596 | COR:0.2876 | CNP:-0.5238,-0.47102686028905316,-0.15186461449812508
2010-05-26,-0.08233741634769472,1.0258141904365412,2.025814190436541,-0.18176648957089991,9,9,KO:-0.8900 | JBL:-0.7364 | COP:1.3828 | KEY:2.1204 | JPM:-1.0440 | KMB:-0.7983 | COR:0.8569 | CMS:0.2780 | AA:-1.1631,KMX:1.3851 | CNC:1.8624 | KR:-1.0098 | CNX:-1.9006 | ANF:1.7533 | KIM:0.8057 | APD:-0.4756 | AOS:0.9445 | AMZN:0.7723,0.0007019294680924314,0.4596929925018603
2010-06-25,0.06509287092077227,1.1576802520440959,2.157680252044096,0.13186606160755465,7,7,IVZ:-1.2426 | CNC:0.7209 | KR:-0.4774 | CNX:-1.4470 | ANF:-0.8501 | APD:-0.6073 | CNP:0.1612,KO:-0.8900 | KSS:-0.5840 | COP:1.3828 | A:0.7692 | APH:0.6373 | JPM:-1.0440 | CMS:0.2780,-0.5346015751831663,0.07847014174172295
2010-07-25,0.04711994362792062,1.259350023887491,2.259350023887491,0.1016697718433952,6,6,KMX:-0.5935 | A:-0.9387 | JPM:-0.6097 | AOS:1.3594 | CMS:0.6974 | AMZN:-1.1770,CNC:0.7209 | COST:0.2513 | JBL:-0.5029 | KR:-0.4774 | APD:-0.6073 | CNP:0.1612,-0.2103384384856993,-0.07568856715623663
2010-08-24,0.03163110620734656,1.3308157644526477,2.3308157644526477,0.07146574056515664,8,8,AON:-0.7750 | CNC:-0.7415 | COST:-0.6220 | KSS:-1.0684 | COP:0.4199 | KG:-0.5296 | APH:0.3402 | KIM:0.3572,KMX:-0.5935 | IVZ:-1.0780 | APA:-0.5020 | JPM:-0.6097 | KMB:0.8621 | KDP:1.4349 | CMS:0.6974 | AMZN:-1.1770,-0.32739283587275225,-0.12070510902279286
2010-09-23,0.1152092238414025,1.599347239592542,2.599347239592542,0.2685314751398944,10,10,KO:0.6774 | IVZ:-0.4453 | JBL:-2.6847 | JPM:-0.6934 | APD:0.5769 | KMB:0.6506 | KDP:0.7673 | CNP:1.1210 | CMS:1.7858 | AMZN:0.7433,AON:-0.7750 | AAL:2.6087 | CNC:-0.7415 | JNJ:-1.0524 | COST:-0.6220 | KSS:-1.0684 | COP:0.4199 | ANF:0.5551 | AOS:0.7330 | AN:1.7942,0.24989274080848584,0.18515020754665273
2010-10-23,0.05966834174341347,1.7544459789943483,2.7544459789943483,0.15509873940180618,8,8,AON:-0.7002 | KMX:2.2197 | CNC:0.2755 | JNJ:-0.5677 | APA:-0.6277 | KR:-0.4671 | JBHT:-0.7089 | AOS:0.4921,KO:0.6774 | IVZ:-0.4453 | KG:1.0628 | KIM:0.6244 | COR:-0.3619 | CNP:1.1210 | CMS:1.7858 | AA:-0.9814,-0.010537690689950426,0.4353475115116306
2010-11-22,0.06839885208605315,1.9428469220906068,2.942846922090607,0.18840094309625854,10,10,KO:0.2261 | AAL:3.0000 | IVZ:0.6118 | COST:-0.6687 | KSS:-1.0854 | ANF:0.5347 | KIM:0.9057 | COR:0.2771 | CNP:0.4368 | AA:0.2441,JNJ:-0.5677 | APA:-0.6277 | JBL:0.8782 | A:0.5025 | JBHT:-0.7089 | APH:0.6452 | APD:0.2316 | CMI:1.9494 | KDP:-0.9723 | KLAC:0.9581,0.44821434942653254,0.2288321044266166
2010-12-22,0.029725135594924502,2.0303234458848562,3.0303234458848562,0.08747652379424942,5,5,JNJ:-0.8978 | KG:-0.6017 | CMI:1.6035 | KDP:-0.6048 | AN:1.3623,KO:0.2261 | AAL:3.0000 | CNC:-1.1446 | KIM:0.9057 | AA:0.2441,0.17232039580300815,0.6462546755838691
